bft_bft_server3003.1.cymz3o788z1u@azureuser    | 
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11913th command: 4_2975 1735931324516
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11914th command: 1_2979 1735931324518
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11915th command: 2_2979 1735931324519
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11916th command: 3_2979 1735931324520
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11917th command: 4_2976 1735931324522
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11918th command: 1_2980 1735931324523
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11919th command: 2_2980 1735931324527
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11920th command: 3_2980 1735931324529
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11921th command: 4_2977 1735931324531
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11922th command: 1_2981 1735931324532
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11923th command: 2_2981 1735931324535
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11924th command: 3_2981 1735931324538
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11925th command: 4_2978 1735931324540
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11926th command: 1_2982 1735931324541
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11927th command: 2_2982 1735931324543
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11928th command: 3_2982 1735931324546
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11929th command: 4_2979 1735931324547
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11930th command: 1_2983 1735931324548
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11931th command: 2_2983 1735931324550
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11932th command: 3_2983 1735931324551
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11933th command: 4_2980 1735931324551
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11934th command: 1_2984 1735931324554
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11935th command: 2_2984 1735931324555
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11936th command: 3_2984 1735931324558
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11937th command: 4_2981 1735931324560
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11938th command: 1_2985 1735931324562
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11939th command: 2_2985 1735931324563
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11940th command: 3_2985 1735931324566
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11941th command: 4_2982 1735931324569
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11942th command: 1_2986 1735931324571
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11943th command: 2_2986 1735931324572
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11944th command: 3_2986 1735931324574
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11945th command: 4_2983 1735931324578
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11946th command: 1_2987 1735931324579
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11947th command: 2_2987 1735931324580
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11948th command: 3_2987 1735931324582
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11949th command: 4_2984 1735931324583
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11950th command: 1_2988 1735931324584
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11951th command: 2_2988 1735931324586
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11952th command: 3_2988 1735931324587
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11953th command: 4_2985 1735931324591
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11954th command: 1_2989 1735931324593
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11955th command: 2_2989 1735931324595
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11956th command: 3_2989 1735931324596
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11957th command: 4_2986 1735931324600
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11958th command: 1_2990 1735931324602
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11959th command: 2_2990 1735931324605
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11960th command: 3_2990 1735931324606
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11961th command: 4_2987 1735931324608
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11962th command: 1_2991 1735931324612
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11963th command: 2_2991 1735931324613
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11964th command: 3_2991 1735931324614
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11965th command: 4_2988 1735931324616
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11966th command: 1_2992 1735931324617
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11967th command: 2_2992 1735931324618
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11968th command: 3_2992 1735931324620
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11969th command: 4_2989 1735931324621
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11970th command: 1_2993 1735931324624
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11971th command: 2_2993 1735931324626
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11972th command: 3_2993 1735931324628
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11973th command: 4_2990 1735931324629
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11974th command: 1_2994 1735931324632
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11975th command: 2_2994 1735931324635
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11976th command: 3_2994 1735931324637
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11977th command: 4_2991 1735931324638
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11978th command: 1_2995 1735931324640
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11979th command: 2_2995 1735931324643
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11980th command: 3_2995 1735931324644
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11981th command: 4_2992 1735931324645
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11982th command: 1_2996 1735931324647
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11983th command: 2_2996 1735931324648
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11984th command: 3_2996 1735931324649
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11985th command: 4_2993 1735931324651
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11986th command: 1_2997 1735931324652
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11987th command: 2_2997 1735931324657
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11988th command: 3_2997 1735931324659
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11989th command: 4_2994 1735931324660
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11990th command: 1_2998 1735931324661
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11991th command: 2_2998 1735931324664
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11992th command: 3_2998 1735931324668
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11993th command: 4_2995 1735931324670
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11994th command: 1_2999 1735931324671
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11995th command: 2_2999 1735931324673
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11996th command: 3_2999 1735931324676
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11997th command: 4_2996 1735931324677
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11998th command: 1_3000 1735931324678
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 11999th command: 2_3000 1735931324680
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12000th command: 3_3000 1735931324681
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12001th command: 4_2997 1735931324683
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12002th command: 1_3001 1735931324685
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12003th command: 2_3001 1735931324686
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12004th command: 3_3001 1735931324690
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12005th command: 4_2998 1735931324692
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12006th command: 1_3002 1735931324694
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12007th command: 2_3002 1735931324695
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12008th command: 3_3002 1735931324698
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12009th command: 4_2999 1735931324701
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12010th command: 1_3003 1735931324703
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12011th command: 2_3003 1735931324703
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12012th command: 3_3003 1735931324705
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12013th command: 4_3000 1735931324708
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12014th command: 1_3004 1735931324710
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12015th command: 2_3004 1735931324712
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12016th command: 3_3004 1735931324714
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12017th command: 4_3001 1735931324715
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12018th command: 1_3005 1735931324717
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12019th command: 2_3005 1735931324719
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12020th command: 3_3005 1735931324720
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12021th command: 4_3002 1735931324724
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12022th command: 1_3006 1735931324726
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12023th command: 2_3006 1735931324728
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12024th command: 3_3006 1735931324729
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12025th command: 4_3003 1735931324732
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12026th command: 1_3007 1735931324735
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12027th command: 2_3007 1735931324737
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12028th command: 3_3007 1735931324738
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12029th command: 4_3004 1735931324740
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12030th command: 1_3008 1735931324743
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12031th command: 2_3008 1735931324744
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12032th command: 3_3008 1735931324745
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12033th command: 4_3005 1735931324748
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12034th command: 1_3009 1735931324749
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12035th command: 2_3009 1735931324750
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12036th command: 3_3009 1735931324753
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12037th command: 4_3006 1735931324754
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12038th command: 1_3010 1735931324758
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12039th command: 2_3010 1735931324759
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12040th command: 3_3010 1735931324761
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12041th command: 4_3007 1735931324762
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12042th command: 1_3011 1735931324765
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12043th command: 2_3011 1735931324768
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12044th command: 3_3011 1735931324770
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12045th command: 4_3008 1735931324771
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12046th command: 1_3012 1735931324773
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12047th command: 2_3012 1735931324776
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12048th command: 3_3012 1735931324777
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12049th command: 4_3009 1735931324777
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12050th command: 1_3013 1735931324779
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12051th command: 2_3013 1735931324780
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12052th command: 3_3013 1735931324781
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12053th command: 4_3010 1735931324783
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12054th command: 1_3014 1735931324784
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12055th command: 2_3014 1735931324788
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12056th command: 3_3014 1735931324790
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12057th command: 4_3011 1735931324793
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12058th command: 1_3015 1735931324794
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12059th command: 2_3015 1735931324797
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12060th command: 3_3015 1735931324800
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12061th command: 4_3012 1735931324802
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12062th command: 1_3016 1735931324804
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12063th command: 2_3016 1735931324806
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12064th command: 3_3016 1735931324809
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12065th command: 4_3013 1735931324810
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12066th command: 1_3017 1735931324811
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12067th command: 2_3017 1735931324814
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12068th command: 3_3017 1735931324815
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12069th command: 4_3014 1735931324816
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12070th command: 1_3018 1735931324818
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12071th command: 2_3018 1735931324819
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12072th command: 3_3018 1735931324823
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12073th command: 4_3015 1735931324825
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12074th command: 1_3019 1735931324827
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12075th command: 2_3019 1735931324828
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12076th command: 3_3019 1735931324831
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12077th command: 4_3016 1735931324834
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12078th command: 1_3020 1735931324836
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12079th command: 2_3020 1735931324837
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12080th command: 3_3020 1735931324839
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12081th command: 4_3017 1735931324842
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12082th command: 1_3021 1735931324843
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12083th command: 2_3021 1735931324844
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12084th command: 3_3021 1735931324846
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12085th command: 4_3018 1735931324847
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12086th command: 1_3022 1735931324848
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12087th command: 2_3022 1735931324849
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12088th command: 3_3022 1735931324850
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12089th command: 4_3019 1735931324854
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12090th command: 1_3023 1735931324856
bft_bft_server3003.1.cymz3o788z1u@azureuser    | Executing 12091th command: 2_3023 1735931324858
