bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | 
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14781th command: 8_1847 1735931455248
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14782th command: 1_1847 1735931455250
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14783th command: 2_1847 1735931455251
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14784th command: 3_1847 1735931455255
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14785th command: 4_1848 1735931455257
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14786th command: 5_1848 1735931455264
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14787th command: 6_1848 1735931455267
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14788th command: 7_1848 1735931455271
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14789th command: 8_1848 1735931455273
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14790th command: 1_1848 1735931455278
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14791th command: 2_1848 1735931455283
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14792th command: 3_1848 1735931455287
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14793th command: 4_1849 1735931455289
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14794th command: 5_1849 1735931455293
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14795th command: 6_1849 1735931455298
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14796th command: 7_1849 1735931455300
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14797th command: 8_1849 1735931455302
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14798th command: 1_1849 1735931455305
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14799th command: 2_1849 1735931455307
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14800th command: 3_1849 1735931455309
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14801th command: 4_1850 1735931455312
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14802th command: 5_1850 1735931455314
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14803th command: 6_1850 1735931455321
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14804th command: 7_1850 1735931455324
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14805th command: 8_1850 1735931455328
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14806th command: 1_1850 1735931455332
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14807th command: 2_1850 1735931455336
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14808th command: 3_1850 1735931455341
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14809th command: 4_1851 1735931455344
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14810th command: 5_1851 1735931455346
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14811th command: 6_1851 1735931455349
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14812th command: 7_1851 1735931455355
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14813th command: 8_1851 1735931455357
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14814th command: 1_1851 1735931455359
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14815th command: 2_1851 1735931455362
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14816th command: 3_1851 1735931455364
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14817th command: 4_1852 1735931455366
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14818th command: 5_1852 1735931455369
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14819th command: 6_1852 1735931455371
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14820th command: 7_1852 1735931455378
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14821th command: 8_1852 1735931455381
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14822th command: 1_1852 1735931455385
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14823th command: 2_1852 1735931455387
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14824th command: 3_1852 1735931455392
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14825th command: 4_1853 1735931455398
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14826th command: 5_1853 1735931455402
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14827th command: 6_1853 1735931455404
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14828th command: 7_1853 1735931455407
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14829th command: 8_1853 1735931455412
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14830th command: 1_1853 1735931455414
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14831th command: 2_1853 1735931455416
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14832th command: 3_1853 1735931455419
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14833th command: 4_1854 1735931455421
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14834th command: 5_1854 1735931455423
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14835th command: 6_1854 1735931455427
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14836th command: 7_1854 1735931455428
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14837th command: 8_1854 1735931455436
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14838th command: 1_1854 1735931455439
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14839th command: 2_1854 1735931455443
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14840th command: 3_1854 1735931455445
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14841th command: 4_1855 1735931455451
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14842th command: 5_1855 1735931455456
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14843th command: 6_1855 1735931455460
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14844th command: 7_1855 1735931455462
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14845th command: 8_1855 1735931455465
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14846th command: 1_1855 1735931455470
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14847th command: 2_1855 1735931455472
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14848th command: 3_1855 1735931455474
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14849th command: 4_1856 1735931455479
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14850th command: 5_1856 1735931455481
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14851th command: 6_1856 1735931455482
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14852th command: 7_1856 1735931455486
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14853th command: 8_1856 1735931455488
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14854th command: 1_1856 1735931455495
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14855th command: 2_1856 1735931455499
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14856th command: 3_1856 1735931455502
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14857th command: 4_1857 1735931455504
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14858th command: 5_1857 1735931455510
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14859th command: 6_1857 1735931455516
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14860th command: 7_1857 1735931455520
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14861th command: 8_1857 1735931455522
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14862th command: 1_1857 1735931455525
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14863th command: 2_1857 1735931455531
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14864th command: 3_1857 1735931455533
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14865th command: 4_1858 1735931455534
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14866th command: 5_1858 1735931455538
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14867th command: 6_1858 1735931455540
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14868th command: 7_1858 1735931455542
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14869th command: 8_1858 1735931455545
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14870th command: 1_1858 1735931455548
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14871th command: 2_1858 1735931455555
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14872th command: 3_1858 1735931455559
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14873th command: 4_1859 1735931455562
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14874th command: 5_1859 1735931455564
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14875th command: 6_1859 1735931455570
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14876th command: 7_1859 1735931455576
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14877th command: 8_1859 1735931455579
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14878th command: 1_1859 1735931455581
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14879th command: 2_1859 1735931455585
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14880th command: 3_1859 1735931455590
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14881th command: 4_1860 1735931455592
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14882th command: 5_1860 1735931455594
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14883th command: 6_1860 1735931455598
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14884th command: 7_1860 1735931455600
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14885th command: 8_1860 1735931455602
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14886th command: 1_1860 1735931455605
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14887th command: 2_1860 1735931455608
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14888th command: 3_1860 1735931455615
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14889th command: 4_1861 1735931455619
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14890th command: 5_1861 1735931455623
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14891th command: 6_1861 1735931455627
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14892th command: 7_1861 1735931455631
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14893th command: 8_1861 1735931455635
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14894th command: 1_1861 1735931455639
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14895th command: 2_1861 1735931455641
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14896th command: 3_1861 1735931455645
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14897th command: 4_1862 1735931455650
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14898th command: 5_1862 1735931455652
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14899th command: 6_1862 1735931455654
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14900th command: 7_1862 1735931455657
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14901th command: 8_1862 1735931455659
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14902th command: 1_1862 1735931455661
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14903th command: 2_1862 1735931455665
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14904th command: 3_1862 1735931455667
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14905th command: 4_1863 1735931455675
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14906th command: 5_1863 1735931455679
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14907th command: 6_1863 1735931455683
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14908th command: 7_1863 1735931455685
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14909th command: 8_1863 1735931455690
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14910th command: 1_1863 1735931455696
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14911th command: 2_1863 1735931455699
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14912th command: 3_1863 1735931455701
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14913th command: 4_1864 1735931455705
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14914th command: 5_1864 1735931455710
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14915th command: 6_1864 1735931455712
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14916th command: 7_1864 1735931455714
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14917th command: 8_1864 1735931455718
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14918th command: 1_1864 1735931455720
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14919th command: 2_1864 1735931455722
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14920th command: 3_1864 1735931455726
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14921th command: 4_1865 1735931455727
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14922th command: 5_1865 1735931455735
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14923th command: 6_1865 1735931455738
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14924th command: 7_1865 1735931455742
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14925th command: 8_1865 1735931455744
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14926th command: 1_1865 1735931455750
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14927th command: 2_1865 1735931455756
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14928th command: 3_1865 1735931455760
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14929th command: 4_1866 1735931455761
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14930th command: 5_1866 1735931455765
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14931th command: 6_1866 1735931455771
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14932th command: 7_1866 1735931455773
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14933th command: 8_1866 1735931455778
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14934th command: 1_1866 1735931455780
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14935th command: 2_1866 1735931455781
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14936th command: 3_1866 1735931455783
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14937th command: 4_1867 1735931455786
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14938th command: 5_1867 1735931455788
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14939th command: 6_1867 1735931455796
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14940th command: 7_1867 1735931455799
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14941th command: 8_1867 1735931455803
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14942th command: 1_1867 1735931455805
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14943th command: 2_1867 1735931455810
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14944th command: 3_1867 1735931455816
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14945th command: 4_1868 1735931455819
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14946th command: 5_1868 1735931455820
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14947th command: 6_1868 1735931455824
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14948th command: 7_1868 1735931455830
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14949th command: 8_1868 1735931455831
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14950th command: 1_1868 1735931455833
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14951th command: 2_1868 1735931455837
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14952th command: 3_1868 1735931455839
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14953th command: 4_1869 1735931455841
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14954th command: 5_1869 1735931455845
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14955th command: 6_1869 1735931455846
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14956th command: 7_1869 1735931455853
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14957th command: 8_1869 1735931455857
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14958th command: 1_1869 1735931455860
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14959th command: 2_1869 1735931455862
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14960th command: 3_1869 1735931455867
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14961th command: 4_1870 1735931455872
bft_bft_server3004.1.57bonrug8j9t@azureuser-3    | Executing 14962th command: 5_1870 1735931455875
