bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | 
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13236th command: 7_661 1735932269177
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13237th command: 8_661 1735932269185
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13238th command: 9_661 1735932269190
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13239th command: 1_661 1735932269206
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13240th command: 10_661 1735932269214
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13241th command: 11_662 1735932269222
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13242th command: 12_662 1735932269226
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13243th command: 13_662 1735932269238
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13244th command: 14_662 1735932269250
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13245th command: 15_662 1735932269258
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13246th command: 16_662 1735932269262
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13247th command: 17_662 1735932269271
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13248th command: 18_662 1735932269283
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13249th command: 19_662 1735932269287
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13250th command: 2_662 1735932269291
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13251th command: 20_662 1735932269299
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13252th command: 3_662 1735932269304
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13253th command: 4_662 1735932269308
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13254th command: 5_662 1735932269316
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13255th command: 6_662 1735932269321
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13256th command: 7_662 1735932269337
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13257th command: 8_662 1735932269345
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13258th command: 9_662 1735932269353
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13259th command: 1_662 1735932269358
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13260th command: 10_662 1735932269371
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13261th command: 11_663 1735932269383
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13262th command: 12_663 1735932269391
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13263th command: 13_663 1735932269395
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13264th command: 14_663 1735932269404
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13265th command: 15_663 1735932269415
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13266th command: 16_663 1735932269420
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13267th command: 17_663 1735932269424
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13268th command: 18_663 1735932269432
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13269th command: 19_663 1735932269436
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13270th command: 2_663 1735932269441
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13271th command: 20_663 1735932269449
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13272th command: 3_663 1735932269453
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13273th command: 4_663 1735932269469
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13274th command: 5_663 1735932269477
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13275th command: 6_663 1735932269486
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13276th command: 7_663 1735932269490
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13277th command: 8_663 1735932269502
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13278th command: 9_663 1735932269514
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13279th command: 1_663 1735932269522
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13280th command: 10_663 1735932269527
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13281th command: 11_664 1735932269536
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13282th command: 12_664 1735932269547
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13283th command: 13_664 1735932269551
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13284th command: 14_664 1735932269555
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13285th command: 15_664 1735932269563
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13286th command: 16_664 1735932269567
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13287th command: 17_664 1735932269571
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13288th command: 18_664 1735932269580
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13289th command: 19_664 1735932269584
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13290th command: 2_664 1735932269600
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13291th command: 20_664 1735932269608
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13292th command: 3_664 1735932269617
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13293th command: 4_664 1735932269621
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13294th command: 5_664 1735932269633
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13295th command: 6_664 1735932269645
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13296th command: 7_664 1735932269653
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13297th command: 8_664 1735932269658
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13298th command: 9_664 1735932269667
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13299th command: 1_664 1735932269678
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13300th command: 10_664 1735932269682
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13301th command: 11_665 1735932269686
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13302th command: 12_665 1735932269695
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13303th command: 13_665 1735932269699
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13304th command: 14_665 1735932269703
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13305th command: 15_665 1735932269712
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13306th command: 16_665 1735932269716
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13307th command: 17_665 1735932269732
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13308th command: 18_665 1735932269741
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13309th command: 19_665 1735932269749
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13310th command: 2_665 1735932269753
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13311th command: 20_665 1735932269766
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13312th command: 3_665 1735932269779
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13313th command: 4_665 1735932269787
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13314th command: 5_665 1735932269791
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13315th command: 6_665 1735932269800
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13316th command: 7_665 1735932269812
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13317th command: 8_665 1735932269816
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13318th command: 9_665 1735932269820
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13319th command: 1_665 1735932269829
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13320th command: 10_665 1735932269833
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13321th command: 11_666 1735932269837
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13322th command: 12_666 1735932269845
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13323th command: 13_666 1735932269850
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13324th command: 14_666 1735932269866
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13325th command: 15_666 1735932269874
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13326th command: 16_666 1735932269882
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13327th command: 17_666 1735932269886
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13328th command: 18_666 1735932269898
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13329th command: 19_666 1735932269910
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13330th command: 2_666 1735932269918
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13331th command: 20_666 1735932269923
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13332th command: 3_666 1735932269932
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13333th command: 4_666 1735932269943
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13334th command: 5_666 1735932269948
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13335th command: 6_666 1735932269952
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13336th command: 7_666 1735932269960
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13337th command: 8_666 1735932269964
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13338th command: 9_666 1735932269969
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13339th command: 1_666 1735932269977
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13340th command: 10_666 1735932269981
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13341th command: 11_667 1735932269998
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13342th command: 12_667 1735932270006
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13343th command: 13_667 1735932270014
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13344th command: 14_667 1735932270019
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13345th command: 15_667 1735932270031
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13346th command: 16_667 1735932270043
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13347th command: 17_667 1735932270051
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13348th command: 18_667 1735932270055
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13349th command: 19_667 1735932270064
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13350th command: 2_667 1735932270076
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13351th command: 20_667 1735932270080
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13352th command: 3_667 1735932270085
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13353th command: 4_667 1735932270093
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13354th command: 5_667 1735932270098
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13355th command: 6_667 1735932270102
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13356th command: 7_667 1735932270110
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13357th command: 8_667 1735932270115
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13358th command: 9_667 1735932270132
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13359th command: 1_667 1735932270140
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13360th command: 10_667 1735932270148
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13361th command: 11_668 1735932270152
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13362th command: 12_668 1735932270165
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13363th command: 13_668 1735932270177
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13364th command: 14_668 1735932270185
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13365th command: 15_668 1735932270189
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13366th command: 16_668 1735932270198
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13367th command: 17_668 1735932270210
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13368th command: 18_668 1735932270214
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13369th command: 19_668 1735932270218
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13370th command: 2_668 1735932270227
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13371th command: 20_668 1735932270231
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13372th command: 3_668 1735932270235
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13373th command: 4_668 1735932270244
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13374th command: 5_668 1735932270248
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13375th command: 6_668 1735932270264
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13376th command: 7_668 1735932270273
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13377th command: 8_668 1735932270281
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13378th command: 9_668 1735932270285
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13379th command: 1_668 1735932270297
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13380th command: 10_668 1735932270310
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13381th command: 11_669 1735932270323
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13382th command: 12_669 1735932270330
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13383th command: 13_669 1735932270336
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13384th command: 14_669 1735932270350
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13385th command: 15_669 1735932270357
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13386th command: 16_669 1735932270359
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13387th command: 17_669 1735932270368
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13388th command: 18_669 1735932270372
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13389th command: 19_669 1735932270379
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13390th command: 2_669 1735932270388
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13391th command: 20_669 1735932270392
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13392th command: 3_669 1735932270416
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13393th command: 4_669 1735932270431
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13394th command: 5_669 1735932270448
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13395th command: 6_669 1735932270451
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13396th command: 7_669 1735932270461
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13397th command: 8_669 1735932270484
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13398th command: 9_669 1735932270503
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13399th command: 1_669 1735932270516
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13400th command: 10_669 1735932270529
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13401th command: 11_670 1735932270564
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13402th command: 12_670 1735932270572
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13403th command: 13_670 1735932270579
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13404th command: 14_670 1735932270623
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13405th command: 15_670 1735932270630
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13406th command: 16_670 1735932270637
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13407th command: 17_670 1735932270661
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13408th command: 18_670 1735932270663
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13409th command: 19_670 1735932270689
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13410th command: 2_670 1735932270700
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13411th command: 20_670 1735932270710
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13412th command: 3_670 1735932270716
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13413th command: 4_670 1735932270732
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13414th command: 5_670 1735932270747
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13415th command: 6_670 1735932270759
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13416th command: 7_670 1735932270763
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13417th command: 8_670 1735932270774
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13418th command: 9_670 1735932270792
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13419th command: 1_670 1735932270797
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13420th command: 10_670 1735932270800
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13421th command: 11_671 1735932270808
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13422th command: 12_671 1735932270813
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13423th command: 13_671 1735932270818
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13424th command: 14_671 1735932270827
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13425th command: 15_671 1735932270832
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13426th command: 16_671 1735932270852
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13427th command: 17_671 1735932270862
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13428th command: 18_671 1735932270871
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13429th command: 19_671 1735932270876
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13430th command: 2_671 1735932270888
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13431th command: 20_671 1735932270902
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13432th command: 3_671 1735932270913
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13433th command: 4_671 1735932270916
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13434th command: 5_671 1735932270925
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13435th command: 6_671 1735932270940
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13436th command: 7_671 1735932270945
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13437th command: 8_671 1735932270950
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13438th command: 9_671 1735932270960
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13439th command: 1_671 1735932270963
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13440th command: 10_671 1735932270967
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13441th command: 11_672 1735932270976
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13442th command: 12_672 1735932270981
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13443th command: 13_672 1735932270999
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13444th command: 14_672 1735932271006
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13445th command: 15_672 1735932271015
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13446th command: 16_672 1735932271020
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13447th command: 17_672 1735932271034
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13448th command: 18_672 1735932271047
bft_bft_server3009.1.1gxtgm7t9ed7@bft-2    | Executing 13449th command: 19_672 1735932271056
